x3
3
2.9995
2.9979
2.9954
2.9921
2.9881
2.9834
2.9781
2.9723
2.9661
2.9595
2.9526
2.9454
2.9379
2.9303
2.9225
2.9147
2.9067
2.8987
2.8907
2.8827
2.8747
2.8668
2.8589
2.8511
2.8434
2.8358
2.8283
2.8209
2.8136
2.8065
2.7996
2.7928
2.7861
2.7796
2.7732
2.767
2.7609
2.755
2.7493
2.7437
2.7382
2.733
2.7278
2.7228
2.718
2.7133
2.7087
2.7043
2.7
2.6958
2.6918
2.6879
2.6841
2.6804
2.6768
2.6734
2.67
2.6668
2.6637
2.6606
2.6577
2.6549
2.6521
2.6494
2.6468
2.6443
2.6419
2.6396
2.6373
2.6351
2.633
2.6309
2.6289
2.627
2.6251
2.6232
2.6215
2.6198
2.6181
2.6165
2.6149
2.6134
2.612
2.6105
2.6092
2.6078
2.6065
2.6052
2.604
2.6028
2.6017
2.6005
2.5994
2.5984
2.5974
2.5964
2.5954
2.5944
2.5935
2.5926
2.5917
2.5909
2.5901
2.5893
2.5885
2.5877
2.587
2.5863
2.5855
2.5849
2.5842
2.5835
2.5829
2.5823
2.5817
2.5811
2.5805
2.58
2.5794
2.5789
2.5784
2.5779
2.5774
2.5769
2.5764
2.5759
2.5755
2.5751
2.5746
2.5742
2.5738
2.5734
2.573
2.5726
2.5722
2.5719
2.5715
2.5712
2.5708
2.5705
2.5701
2.5698
2.5695
2.5692
2.5689
2.5686
2.5683
2.568
2.5678
2.5675
2.5672
2.567
2.5667
2.5664
2.5662
2.566
2.5657
2.5655
2.5653
2.565
2.5648
2.5646
2.5644
2.5642
2.564
2.5638
2.5636
2.5634
2.5632
2.563
2.5628
2.5627
2.5625
2.5623
2.5622
2.562
2.5618
2.5617
2.5615
2.5614
2.5612
2.561
2.5609
2.5608
2.5606
2.5605
2.5603
2.5602
2.5601
2.5599
2.5598
2.5597
2.5596
2.5594
2.5593
2.5592
2.5591
2.559
2.5588
2.5587
2.5586
2.5585
2.5584
2.5583
2.5582
2.5581
2.558
2.5579
2.5578
2.5577
2.5576
2.5575
2.5574
2.5573
2.5572
2.5572
2.5571
2.557
2.5569
2.5568
2.5567
2.5566
2.5566
2.5565
2.5564
2.5563
2.5562
2.5562
2.5561
2.556
2.5559
2.5559
2.5558
2.5557
2.5557
2.5556
2.5555
2.5554
2.5554
2.5553
2.5552
2.5552
2.5551
2.5551
2.555
2.5549
2.5549
2.5548
2.5547
2.5547
2.5546
2.5546
2.5545
2.5544
2.5544
2.5543
2.5543
2.5542
2.5542
2.5541
2.554
2.554
2.5539
2.5539
2.5538
2.5538
2.5537
2.5537
2.5536
2.5536
2.5535
2.5535
2.5534
2.5534
2.5533
2.5533
2.5532
2.5532
2.5531
2.5531
2.553
2.553
2.5529
2.5529
2.5528
2.5528
2.5527
2.5527
2.5526
2.5526
2.5526
2.5525
2.5525
2.5524
2.5524
2.5523
2.5523
2.5522
2.5522
2.5522
2.5521
2.5521
2.552
2.552
2.5519
2.5519
2.5519
2.5518
2.5518
2.5517
2.5517
2.5516
2.5516
2.5516
2.5515
2.5515
2.5514
2.5514
2.5514
2.5513
2.5513
2.5512
2.5512
2.5512
2.5511
2.5511
2.551
2.551
2.551
2.5509
2.5509
2.5508
2.5508
2.5508
2.5507
2.5507
2.5506
2.5506
2.5506
2.5505
2.5505
2.5504
2.5504
2.5504
2.5503
2.5503
2.5503
2.5502
2.5502
2.5501
2.5501
2.5501
2.55
2.55
2.5499
2.5499
2.5499
2.5498
2.5498
2.5498
2.5497
2.5497
2.5496
2.5496
2.5496
2.5495
2.5495
2.5495
2.5494
2.5494
2.5493
2.5493
2.5493
2.5492
2.5492
2.5492
2.5491
2.5491
2.549
2.549
2.549
2.5489
2.5489
2.5489
2.5488
2.5488
2.5488
2.5487
2.5487
2.5486
2.5486
2.5486
2.5485
2.5485
2.5485
2.5484
2.5484
2.5484
2.5483
2.5483
2.5482
2.5482
2.5482
2.5481
2.5481
2.5481
2.548
2.548
2.548
2.5479
2.5479
2.5478
2.5478
2.5478
2.5477
2.5477
2.5477
2.5476
2.5476
2.5476
2.5475
2.5475
2.5474
2.5474
2.5474
2.5473
2.5473
2.5473
2.5472
2.5472
2.5472
2.5471
2.5471
2.547
2.547
2.547
2.5469
2.5469
2.5469
2.5468
2.5468
2.5468
2.5467
2.5467
2.5466
2.5466
2.5466
2.5465
2.5465
2.5465
2.5464
2.5464
2.5464
2.5463
2.5463
2.5463
2.5462
2.5462
2.5461
2.5461
2.5461
2.546
2.546
2.546
2.5459
2.5459
2.5459
2.5458
2.5458
2.5458
2.5457
2.5457
2.5456
2.5456
2.5456
2.5455
2.5455
2.5455
2.5454
2.5454
2.5454
2.5453
2.5453
2.5453
2.5452
2.5452
2.5451
2.5451
2.5451
2.545
2.545
2.545
2.5449
2.5449
2.5449
2.5448
2.5448
2.5448
2.5447
2.5447
